"logFC","logCPM","F","PValue","FDR","gene"
0.644767920258153,2.09341950462397,14.4317032978646,0.000290888881773812,0.0303307599418771,"MIR3680-1"
-0.461324438656878,5.82527467389986,14.2438169316556,0.00031930501058145,0.033039537545279,"PSMA7"
0.976243323087768,2.64623300242448,14.2318459280171,0.000323372912685874,0.033206968420129,"NOSTRIN"
-0.639851612321722,2.7469195109925,14.1707480144135,0.000326539392017077,0.033280010968357,"COMMD8"
-0.576777462999838,10.6353983523996,14.1301979439927,0.000335610737589381,0.0338636503027863,"RN7SKP80"
-0.701137883570928,3.12002876075285,14.1191647013153,0.000337262470739664,0.0338636503027863,"RNASEH2A"
-0.602233328149506,6.02324038469975,14.1036806146534,0.000339875305348595,0.0338750717941191,"LMNB2"
-2.10467908552367,4.49702896499259,14.0558296914523,0.000348352631997536,0.034382949529876,"SCG2"
-0.560345346531269,3.70734747017174,14.0490310432022,0.000350044045379777,0.034382949529876,"AIP"
1.00212043474299,3.18120941864939,14.0017717416041,0.000358518044546582,0.034861328718975,"CATSPERE"
0.715499599303638,4.95714548563674,13.9764491789818,0.000360057987506935,0.034861328718975,"LINC02614"
-0.449363883469289,5.10748045973278,13.9523137612016,0.000364168687562964,0.0350092663823828,"NADK2"
1.06595086083851,3.0549633214313,13.9398984396622,0.00036873875905638,0.0351088785687678,"NPNT"
-0.481974974614802,5.35930655681692,13.9134114768793,0.0003703850708472,0.0351088785687678,"PPP1CA"
-0.510533925860132,4.30046444176914,13.8714385626264,0.000378542946389716,0.0356329835993931,"SAT2"
1.03028938183494,7.12175353221019,13.8244210407126,0.000384885389678472,0.0357133897374879,"NFKBIZ"
0.497613288289724,2.81719458651562,13.832913282479,0.000385927555747238,0.0357133897374879,"RHOA-IT1"
-1.3429952498294,6.53179615361403,13.8098606298235,0.000387644732496515,0.0357133897374879,"FGL2"
-1.08865767670482,3.54861695483013,13.8004020085785,0.000389935941065895,0.0357133897374879,"MEX3B"
-0.477742765822897,5.06825546556757,13.731114310845,0.000402195356388338,0.0362362476403587,"SART1"
-0.39354584673377,5.33574627875941,13.725450466464,0.000402955395440471,0.0362362476403587,"CNPY3"
-0.407980548374406,6.06342185756857,13.7195235113944,0.000403664580870097,0.0362362476403587,"APMAP"
0.431690790930372,4.23798135421149,13.6931395296004,0.000409724529923957,0.0365382631784161,"ZNF410"
-0.839831390334658,2.80107167083432,13.6443814641353,0.000412495693490388,0.036544961603021,"EEF1A1P22"
-0.440233837682777,4.04439246470323,13.65030793889,0.000418313392586701,0.0366148009078588,"UBE2D1"
-0.60325533045412,9.11239479210127,13.6300867993976,0.000419982891438268,0.0366148009078588,"RNU5A-1"
-0.731030345594667,2.70706061540585,13.593986144248,0.000421387601742971,0.0366148009078588,"RN7SL128P"
-0.512907386430818,3.43771735526575,13.6131024745283,0.000425316214250054,0.0367207725105699,"ZNF32"
-0.433737757389112,5.25942212907284,13.544086245845,0.000437291531040185,0.0375157386281627,"PEPD"
-0.341777000782399,4.87662176334446,13.5282761191808,0.000440750775699153,0.0375746966327171,"CTNNBL1"
-0.613554414569934,4.43280503796851,13.5141516422971,0.00044431951084937,0.0376421935597701,"ZNF22"
0.831193491056172,3.48634923486462,13.4312630940783,0.00046239568844649,0.0386717802100524,"ADAMTSL4-AS2"
-0.687540888137395,2.89571043141198,13.3980072418904,0.000463986924316315,0.0386717802100524,"EXOSC5"
-0.91381345171901,2.90220557106116,13.3809675462451,0.000465480023404363,0.0386717802100524,"SNORA13"
0.865636422909152,2.30040117180553,13.3947772443708,0.00046788431976751,0.0386717802100524,"CYP1B1-AS1"
1.3940465284957,3.22860463267952,13.3555550559567,0.000479297827264076,0.039375042718573,"MUC1"
0.752443186614736,5.35783301132232,13.2795658449848,0.000492382303569778,0.0402062778607731,"ADAMTSL4-AS1"
1.42019834889817,5.48342225609607,13.2549288207717,0.000497821451564566,0.0403117223069108,"SRPX2"
-0.414493056499065,3.91693785429534,13.2568421896175,0.000499621493733752,0.0403117223069108,"TXNDC17"
-0.557966588150845,4.71413349620996,13.2284501561785,0.000505024577538205,0.0405065570918957,"RUVBL2"
-0.428216842850363,4.65682949752128,13.2028321367255,0.000510897684393806,0.040736577129165,"BCCIP"
-0.427958865005424,6.95804992369504,13.1641029232832,0.000518461164082588,0.0409105278815272,"CALM3"
-0.494139543981533,3.719019573968,13.1726728838083,0.000519115514247339,0.0409105278815272,"HSD17B10"
0.848597717410607,2.77364287025433,13.0641219738842,0.000546440702674324,0.0428150504320836,"SPNS2"
0.5088759963938,3.72658897175637,13.0244756501679,0.000555185959574345,0.0432502625404037,"DGCR11"
0.938342251001545,2.59111257172997,12.9993866259512,0.000562279239747417,0.0435525433987213,"GIPR"
-0.542591842311864,4.55186183725732,12.9690273672356,0.000568307728272285,0.043769382140516,"ECHS1"
-0.609456665261487,5.06427621076538,12.9238401625091,0.000579379043068896,0.0440910625652734,"NT5DC2"
-1.14005026086236,2.88699519238431,12.8689849988988,0.000583264858891059,0.0440910625652734,"MT-TV"
-0.47459750723111,10.5863573556558,12.9027137009911,0.000583738860819858,0.0440910625652734,"RNU4-2"
